# blastp
# Iteration: 0
# Query: AUM86167.1 lytic polysaccharide monooxygenase [Trametes coccinea]
# RID: YKRFZRNT013
# Database: nr_cluster_seq
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % positives
# 1314 hits found
AUM86167.1	OJT10915.1	61.754	285	104	3	1	281	1	284	5.56e-126	380	73.33
AUM86167.1	KAI0368587.1	65.900	261	87	2	22	281	26	285	1.69e-125	380	77.39
AUM86167.1	KAJ3019167.1	60.726	303	95	3	2	281	172	473	3.40e-125	386	69.31
AUM86167.1	KAF5353774.1	59.871	309	112	3	6	308	1	303	5.69e-125	378	71.20
AUM86167.1	KAF5393804.1	59.871	309	112	3	6	308	1	303	1.30e-124	382	71.52
AUM86167.1	RDX57331.1	59.431	281	111	3	2	281	5	283	1.74e-124	375	74.02
AUM86167.1	KAI0707394.1	61.348	282	105	4	2	281	5	284	4.31e-124	375	74.82
AUM86167.1	XP_007262604.1	54.573	328	146	3	1	327	1	326	6.72e-124	375	69.21
AUM86167.1	KAI0714260.1	60.142	281	109	3	2	281	5	283	1.06e-123	373	73.67
AUM86167.1	KAI0635898.1	53.936	343	147	6	22	358	25	362	1.28e-123	376	67.64
AUM86167.1	KDQ59092.1	56.287	334	121	4	4	337	8	316	1.41e-123	375	68.56
AUM86167.1	PCH42354.1	55.689	334	130	5	19	336	21	352	5.54e-123	371	68.56
AUM86167.1	TFK91418.1	66.920	263	77	3	1	253	1	263	7.71e-123	367	75.29
AUM86167.1	KAJ3826743.1	60.125	321	114	5	23	334	13	328	8.18e-123	372	68.54
AUM86167.1	KAI0671704.1	63.251	283	100	3	2	281	5	286	1.67e-122	374	73.85
AUM86167.1	XP_007306950.1	60.215	279	104	3	4	279	7	281	3.77e-122	373	72.76
AUM86167.1	XP_012181508.1	53.977	352	129	4	1	342	2	330	1.45e-121	368	66.19
AUM86167.1	XP_012183613.1	55.937	320	134	4	2	316	5	322	1.83e-121	366	68.12
AUM86167.1	KAF9550173.1	65.267	262	86	2	27	283	1	262	4.07e-121	366	78.24
AUM86167.1	KAI0359907.1	63.846	260	92	2	23	281	26	284	4.98e-121	368	76.92
AUM86167.1	KAF8057592.1	59.596	297	99	4	1	292	1	281	2.26e-120	364	71.72
AUM86167.1	KAF7327407.1	60.201	299	96	4	6	301	9	287	2.67e-120	362	70.90
AUM86167.1	KAF9450455.1	57.962	314	127	5	27	338	1	311	2.71e-120	364	71.02
AUM86167.1	PAV16729.1	57.092	282	121	0	1	282	8	289	1.07e-119	367	73.05
AUM86167.1	KAG6369337.1	50.279	358	138	6	1	354	1	322	4.89e-119	360	64.53
AUM86167.1	XP_027619473.1	60.284	282	110	2	3	283	6	286	9.85e-119	363	73.05
AUM86167.1	KAF9815808.1	61.278	266	101	2	19	283	21	285	1.78e-118	358	74.44
AUM86167.1	EPT05591.1	52.819	337	152	5	19	350	23	357	2.21e-118	362	67.06
AUM86167.1	KAG5645302.1	56.748	326	128	6	14	330	16	337	3.16e-118	359	67.18
AUM86167.1	KAJ3576246.1	54.734	338	135	5	27	358	1	326	3.36e-118	357	67.75
AUM86167.1	KAH8100765.1	57.597	283	119	1	6	287	7	289	7.47e-118	360	73.85
AUM86167.1	PFH51108.1	59.233	287	111	4	4	285	6	291	1.39e-117	355	71.43
AUM86167.1	KAF8150927.1	54.341	311	134	4	18	321	24	333	3.77e-117	355	69.77
AUM86167.1	KAH9948617.1	59.717	283	113	1	2	283	5	287	4.18e-117	358	72.79
AUM86167.1	KAI0059260.1	54.381	331	132	7	1	326	1	317	8.62e-117	354	66.16
AUM86167.1	THH29424.1	57.244	283	120	1	6	287	10	292	1.60e-116	357	69.26
AUM86167.1	KAI0784517.1	57.244	283	120	1	6	287	8	290	2.02e-116	357	70.67
AUM86167.1	KAF9012227.1	61.168	291	90	4	5	292	6	276	1.43e-115	350	69.76
AUM86167.1	THH19259.1	55.631	293	123	3	2	291	6	294	2.56e-115	350	70.99
AUM86167.1	KAJ7183281.1	57.143	322	109	8	5	301	10	327	3.56e-115	350	67.70
AUM86167.1	TFK22737.1	59.273	275	107	2	16	285	15	289	8.30e-115	357	76.00
AUM86167.1	KAH6909257.1	57.895	285	116	2	16	296	14	298	2.27e-114	350	72.28
AUM86167.1	KIK58046.1	62.791	258	75	1	17	253	18	275	2.51e-114	346	73.26
AUM86167.1	KAJ3534747.1	57.818	275	112	2	18	288	20	294	2.56e-114	350	71.27
AUM86167.1	XP_047883428.1	58.065	279	114	3	2	279	5	281	8.94e-114	348	69.89
AUM86167.1	XP_001836582.1	57.003	307	123	4	1	301	1	304	8.25e-113	347	71.66
AUM86167.1	KAH8830708.1	59.122	296	96	6	1	292	1	275	9.42e-113	343	69.26
AUM86167.1	KAI0661695.1	54.575	306	129	3	19	315	23	327	1.13e-112	347	66.34
AUM86167.1	KAA1467091.1	55.556	297	119	4	6	299	9	295	2.38e-112	341	69.36
AUM86167.1	EPT05590.1	56.463	294	124	3	19	311	21	311	4.34e-112	342	68.37
AUM86167.1	KAF8324378.1	58.741	286	105	5	9	282	8	292	1.24e-111	340	69.58
AUM86167.1	OCB85755.1	57.353	272	116	0	11	282	196	467	2.82e-111	351	72.43
AUM86167.1	XP_009545121.1	59.470	264	100	3	22	282	1	260	3.37e-111	338	75.00
AUM86167.1	KAI9512042.1	55.208	288	121	5	4	288	7	289	4.82e-111	345	69.10
AUM86167.1	XP_040765330.1	58.935	263	106	2	22	283	1	262	1.41e-110	337	72.24
AUM86167.1	KAH8109897.1	56.383	282	95	1	1	282	1	254	2.02e-110	338	68.44
AUM86167.1	KAH9058370.1	56.842	285	111	4	1	279	1	279	2.70e-110	342	68.77
AUM86167.1	KAI9440050.1	58.333	276	106	3	7	279	10	279	5.96e-110	342	69.57
AUM86167.1	TFY82132.1	55.305	311	119	5	2	301	5	306	6.82e-110	345	66.56
AUM86167.1	KAI0001502.1	56.071	280	115	5	5	281	8	282	8.11e-110	337	72.50
AUM86167.1	CAE6457632.1	48.563	348	160	4	1	343	1	334	1.03e-109	340	61.21
AUM86167.1	KAI0046343.1	58.209	268	105	3	17	282	20	282	1.39e-109	339	71.64
AUM86167.1	KAI0734152.1	55.755	278	121	2	19	295	21	297	1.41e-109	335	69.78
AUM86167.1	XP_007299807.1	57.196	271	109	3	15	282	19	285	1.50e-109	335	71.22
AUM86167.1	KAF5359754.1	57.500	280	109	5	4	279	5	278	1.76e-109	338	70.71
AUM86167.1	CAE6446852.1	47.230	379	174	5	1	362	1	370	3.95e-109	348	59.10
AUM86167.1	KAF9443302.1	58.394	274	104	5	10	279	12	279	6.25e-109	335	70.07
AUM86167.1	KAJ3568658.1	57.857	280	107	6	4	279	6	278	8.42e-109	336	72.86
AUM86167.1	KAH9037881.1	56.842	285	111	4	1	279	1	279	1.34e-108	338	68.07
AUM86167.1	KAH8994869.1	55.914	279	114	3	4	279	7	279	1.47e-108	337	68.82
AUM86167.1	KAI0303823.1	56.028	282	115	4	1	279	6	281	3.93e-108	330	68.79
AUM86167.1	KAI9461708.1	53.974	302	127	4	4	302	7	299	8.42e-108	335	64.90
AUM86167.1	KAG6917405.1	59.567	277	88	6	27	299	1	257	2.01e-107	329	70.76
AUM86167.1	CAE6337121.1	48.563	348	160	4	1	343	1	334	2.58e-107	344	61.21
AUM86167.1	KAG8705004.1	47.215	377	163	6	1	353	1	365	3.22e-107	331	58.62
AUM86167.1	KZT73202.1	54.325	289	128	3	27	314	1	286	7.76e-107	327	68.86
AUM86167.1	KAF7977061.1	53.153	333	126	5	27	339	1	323	9.24e-107	329	65.77
AUM86167.1	KAF8731085.1	54.417	283	119	4	2	280	11	287	2.53e-106	327	68.90
AUM86167.1	KAG8935386.1	52.532	316	139	6	6	316	8	317	1.41e-105	328	65.19
AUM86167.1	CAE6522514.1	46.556	363	163	4	1	341	1	354	1.71e-105	329	58.95
AUM86167.1	OBZ72245.1	56.890	283	105	4	2	283	156	422	5.34e-105	332	67.84
AUM86167.1	KAI0250269.1	56.584	281	113	5	7	283	10	285	7.27e-105	328	68.33
AUM86167.1	KAF9790728.1	56.429	280	110	3	1	279	1	269	1.02e-104	327	68.93
AUM86167.1	CAE6400146.1	53.710	283	118	2	1	279	1	274	1.07e-104	326	65.72
AUM86167.1	CAE6537060.1	48.903	319	149	2	6	324	4	308	1.44e-104	325	63.32
AUM86167.1	GJE96238.1	54.909	275	121	2	16	288	21	294	2.25e-104	325	67.64
AUM86167.1	KXN84873.1	51.682	327	141	7	4	325	5	319	2.67e-104	323	63.61
AUM86167.1	KAG9122696.1	51.613	310	115	4	1	289	1	296	3.77e-104	324	62.58
AUM86167.1	CAE6433407.1	53.710	283	118	2	1	279	1	274	1.08e-103	325	64.31
AUM86167.1	KAJ3480567.1	53.398	309	125	6	1	299	2	301	1.48e-103	321	68.28
AUM86167.1	KAJ1307380.1	54.064	283	117	2	1	279	1	274	2.32e-103	323	63.96
AUM86167.1	KDN50638.1	46.133	362	173	5	1	350	1	352	2.60e-103	322	58.56
AUM86167.1	XP_007393767.1	55.720	271	117	2	20	288	4	273	4.87e-103	323	67.90
AUM86167.1	KAF9647898.1	49.547	331	147	5	1	315	1	327	5.83e-103	320	61.93
AUM86167.1	KAH9986247.1	54.255	282	122	4	5	283	8	285	8.20e-103	318	67.73
AUM86167.1	CAE6448901.1	43.915	378	194	5	6	383	4	363	8.79e-103	319	58.99
AUM86167.1	KAF8321095.1	55.401	287	116	4	4	279	2	287	1.83e-102	319	64.46
AUM86167.1	CAE6340628.1	48.214	336	154	4	12	343	12	331	2.40e-102	318	61.90
AUM86167.1	KAJ1307903.1	45.614	342	156	4	1	342	1	312	6.62e-102	317	61.70
AUM86167.1	KDN48575.1	52.920	274	120	1	6	279	4	268	1.56e-101	317	67.88
AUM86167.1	THG96211.1	58.848	243	98	1	39	279	3	245	3.35e-101	316	71.19
AUM86167.1	CAE6424438.1	53.650	274	118	1	6	279	4	268	3.42e-101	316	66.79
AUM86167.1	KAH9068331.1	57.812	256	99	3	27	279	1	250	4.47e-101	316	70.31
AUM86167.1	CAE6446984.1	52.920	274	120	1	6	279	4	268	5.04e-101	316	67.52
AUM86167.1	CAE6414618.1	48.571	315	145	4	1	314	1	299	5.15e-101	315	63.81
AUM86167.1	KAB5596145.1	52.650	283	121	2	1	279	1	274	5.71e-101	316	63.96
AUM86167.1	CEL55761.1	47.468	316	152	2	1	316	1	302	8.02e-101	315	63.29
AUM86167.1	KAI0279744.1	49.288	351	153	8	1	343	1	334	1.09e-100	317	60.11
AUM86167.1	KAH9002898.1	57.812	256	99	3	27	279	1	250	1.45e-100	315	70.31
AUM86167.1	TFY69232.1	47.207	358	120	8	1	299	1	348	1.90e-100	315	58.94
AUM86167.1	CAE6532806.1	52.650	283	119	3	1	279	1	272	2.48e-100	314	64.31
AUM86167.1	KAG9044909.1	55.431	267	114	4	19	281	20	285	3.72e-100	314	69.66
AUM86167.1	KAJ3006596.1	53.535	297	80	4	15	311	19	257	4.14e-100	310	61.95
AUM86167.1	CAE7224843.1	52.297	283	122	2	1	279	1	274	4.71e-100	314	64.66
AUM86167.1	THH09276.1	54.212	273	118	4	47	317	1	268	5.37e-100	315	71.06
AUM86167.1	KZT40257.1	54.122	279	117	4	6	282	8	277	7.70e-100	320	67.03
AUM86167.1	KAG8714139.1	51.943	283	123	2	1	279	1	274	1.92e-99	312	62.90
AUM86167.1	KAG8948042.1	55.597	268	114	5	19	282	20	286	2.02e-99	311	68.66
AUM86167.1	KZS91941.1	54.093	281	116	5	4	282	8	277	3.58e-99	321	67.62
AUM86167.1	KAG9098080.1	51.211	289	131	2	27	315	1	279	3.86e-99	311	65.05
AUM86167.1	QRV75229.1	46.243	346	156	4	27	351	1	337	6.80e-99	309	58.38
AUM86167.1	KAF8606538.1	47.500	320	141	5	6	325	4	296	7.14e-99	310	63.12
AUM86167.1	CAE6451815.1	44.199	362	182	4	1	359	1	345	1.47e-98	311	58.29
AUM86167.1	KAG8962101.1	55.597	268	113	4	6	271	8	271	3.16e-98	305	68.66
AUM86167.1	XP_047780377.1	54.135	266	120	2	19	283	21	285	3.28e-98	306	68.42
AUM86167.1	TFY54514.1	54.135	266	120	2	19	283	21	285	7.80e-98	306	68.42
AUM86167.1	KIO31600.1	54.851	268	116	5	19	282	20	286	1.02e-97	306	69.78
AUM86167.1	KAG8773011.1	48.852	305	138	4	27	322	1	296	1.43e-97	307	62.62
AUM86167.1	KAF8606550.1	50.177	283	128	2	1	279	1	274	2.16e-97	307	62.90
AUM86167.1	KAJ7036842.1	64.126	223	64	2	27	247	1	209	1.14e-96	298	73.99
AUM86167.1	CAE6426536.1	44.818	357	183	4	1	354	1	346	1.19e-96	315	58.26
AUM86167.1	KAF8501713.1	46.023	352	166	5	1	334	1	346	1.24e-96	304	58.24
AUM86167.1	KAF8501716.1	51.228	285	129	4	2	282	5	283	1.50e-96	301	63.86
AUM86167.1	KAG8708896.1	54.545	253	106	1	27	279	1	244	3.20e-96	303	68.38
AUM86167.1	KAI0775242.1	54.122	279	123	5	5	281	11	286	5.17e-96	303	67.74
AUM86167.1	XP_038920063.1	58.113	265	95	6	24	281	48	303	6.08e-96	305	66.42
AUM86167.1	QRW03805.1	50.545	275	126	2	6	279	4	269	7.95e-96	303	65.09
AUM86167.1	CAE6493006.1	53.409	264	114	1	16	279	16	270	9.64e-96	299	67.80
AUM86167.1	KAI0287778.1	50.162	309	120	5	1	279	1	305	1.00e-95	304	59.55
AUM86167.1	KAI0264500.1	56.250	256	104	4	27	279	1	251	2.05e-95	306	67.58
AUM86167.1	CEL55274.1	47.682	302	145	3	1	299	1	292	3.15e-95	303	60.26
AUM86167.1	QRW04140.1	49.164	299	133	4	27	320	1	285	3.23e-95	299	62.54
AUM86167.1	KAF8486165.1	48.882	313	148	4	5	314	8	311	4.19e-95	301	61.02
AUM86167.1	CAE6384342.1	51.613	279	124	2	1	279	1	268	5.25e-95	300	67.74
AUM86167.1	XP_038916845.1	49.502	301	138	4	3	290	4	303	5.27e-95	300	63.79
AUM86167.1	KAF9511918.1	46.041	341	166	6	27	355	1	335	6.23e-95	298	60.70
AUM86167.1	KAG8702013.1	52.174	253	112	1	27	279	1	244	1.21e-94	299	69.17
AUM86167.1	KAI0703797.1	50.725	276	126	2	14	288	16	282	1.22e-94	300	63.77
AUM86167.1	KAF9518919.1	54.924	264	107	3	27	279	1	263	4.22e-94	297	66.67
AUM86167.1	KAJ3538245.1	66.509	212	68	1	75	283	24	235	4.40e-94	292	77.83
AUM86167.1	TCD61917.1	49.826	287	115	3	16	297	20	282	4.73e-94	298	64.46
AUM86167.1	KAI0279745.1	48.148	324	157	5	21	341	4	319	8.33e-94	296	61.11
AUM86167.1	KAF8486164.1	48.696	345	148	8	15	345	30	359	8.43e-94	305	61.16
AUM86167.1	KAB5593995.1	46.462	325	150	5	5	324	3	308	1.16e-93	296	61.23
AUM86167.1	KZV69208.1	51.916	287	121	5	5	279	1	282	3.37e-93	293	63.41
AUM86167.1	KAG6830510.1	56.318	277	81	6	27	299	1	241	3.72e-93	301	65.70
AUM86167.1	VDC02569.1	50.699	286	126	5	4	279	2	282	5.83e-92	290	63.29
AUM86167.1	KAF7796010.1	53.878	245	111	1	50	292	1	245	5.99e-92	292	67.76
AUM86167.1	KZT57664.1	49.324	296	133	6	1	286	2	290	3.88e-91	292	63.85
AUM86167.1	KAI0036026.1	46.243	346	154	7	22	353	1	328	8.18e-91	287	56.94
AUM86167.1	KAI0316452.1	50.171	293	127	5	19	302	16	298	2.63e-90	288	62.12
AUM86167.1	KAG9125644.1	49.451	273	109	2	27	279	1	264	3.67e-90	286	64.10
AUM86167.1	KIP10435.1	52.713	258	119	2	27	282	1	257	3.85e-90	287	66.67
AUM86167.1	XP_040631690.1	52.206	272	117	4	19	280	20	288	4.55e-90	288	64.34
AUM86167.1	KZO90691.1	49.310	290	133	5	1	280	2	287	7.78e-90	288	63.10
AUM86167.1	XP_040631691.1	48.951	286	136	5	1	280	2	283	2.20e-88	285	63.99
AUM86167.1	KZT57666.1	47.892	332	135	9	1	321	2	306	5.20e-88	284	58.13
AUM86167.1	KAI0026658.1	51.311	267	116	4	22	279	1	262	5.54e-88	278	64.04
AUM86167.1	KAJ3978495.1	49.515	309	95	5	11	318	2	250	1.46e-87	279	58.25
AUM86167.1	KZV72373.1	52.290	262	117	3	22	280	24	280	8.39e-87	276	64.50
AUM86167.1	ELU44209.1	52.479	242	105	2	20	260	1	233	1.56e-86	277	67.77
AUM86167.1	VDB84992.1	50.175	285	125	5	22	297	24	300	2.39e-86	280	61.40
AUM86167.1	KAI0346057.1	47.038	287	148	2	1	286	2	285	3.46e-86	278	59.58
AUM86167.1	KAH9959614.1	45.062	324	163	5	5	315	8	329	5.56e-86	275	57.72
AUM86167.1	EUC64931.1	55.856	222	94	1	1	218	1	222	6.65e-85	268	68.47
AUM86167.1	KAH9178272.1	48.913	276	110	4	7	279	10	257	1.17e-84	276	61.59
AUM86167.1	KAG8914120.1	53.138	239	107	4	19	253	20	257	1.79e-84	268	68.20
AUM86167.1	KAG8746514.1	45.048	313	132	5	27	332	1	280	5.27e-84	271	58.79
AUM86167.1	KXN89494.1	60.294	204	76	2	102	301	1	203	1.05e-82	264	75.98
AUM86167.1	KZO90689.1	47.241	290	139	6	1	280	2	287	7.04e-82	268	60.69
AUM86167.1	KAF8269563.1	49.291	282	126	5	4	279	7	277	1.30e-81	269	61.70
AUM86167.1	KAH9959610.1	46.667	285	141	4	23	299	1	282	2.08e-81	265	61.05
AUM86167.1	KAG9033390.1	47.059	289	132	4	6	282	11	290	8.84e-79	259	59.17
AUM86167.1	WVQ72578.1	47.719	285	122	8	2	279	7	271	2.80e-78	254	58.25
AUM86167.1	KAI0090264.1	46.182	275	137	2	17	289	21	286	5.30e-78	258	58.91
AUM86167.1	XP_040629811.1	51.282	234	107	3	51	280	4	234	8.42e-78	251	66.24
AUM86167.1	KAG5650519.1	58.462	195	77	1	1	191	1	195	1.23e-77	249	72.82
AUM86167.1	ORY34011.1	44.828	290	136	5	1	280	1	276	1.32e-77	258	55.17
AUM86167.1	XP_019035686.1	46.048	291	115	7	2	279	7	268	2.72e-77	251	56.70
AUM86167.1	KAI0806128.1	44.291	289	149	3	4	289	8	287	4.03e-77	256	57.44
AUM86167.1	KAG9033081.1	46.021	289	136	3	4	281	8	287	5.54e-77	250	58.13
AUM86167.1	KAK4683791.1	42.025	326	154	6	4	319	8	308	1.08e-76	254	54.91
AUM86167.1	XP_778151.1	41.765	340	168	7	1	329	6	326	5.60e-76	256	54.71
AUM86167.1	PSR74237.1	56.500	200	85	1	82	279	2	201	1.97e-75	248	70.00
AUM86167.1	XP_031863238.1	44.326	282	134	5	8	279	9	277	4.54e-75	250	58.87
AUM86167.1	XP_046036810.1	42.675	314	159	7	8	315	13	311	6.66e-75	250	53.50
AUM86167.1	CCO30796.1	49.339	227	112	1	1	224	1	227	4.06e-74	241	63.88
AUM86167.1	XP_019010940.1	41.748	309	156	5	8	306	9	303	7.40e-74	248	54.69
AUM86167.1	WVQ72577.1	39.459	370	192	8	17	371	20	372	1.27e-73	248	52.97
AUM86167.1	XP_062791081.1	43.007	286	146	4	2	280	3	278	2.04e-73	247	57.34
AUM86167.1	ODN88337.1	42.643	333	156	9	1	322	1	309	2.06e-73	244	54.35
AUM86167.1	WVQ82351.1	44.330	291	136	7	1	279	1	277	3.66e-73	250	56.36
AUM86167.1	XP_018263097.1	43.750	288	138	6	4	280	6	280	4.99e-73	246	56.94
AUM86167.1	CAD6572736.1	43.728	279	145	4	5	281	10	278	1.22e-72	244	57.35
AUM86167.1	WVR07021.1	44.027	293	139	6	19	299	20	299	2.02e-72	242	54.95
AUM86167.1	XP_019046288.1	44.561	285	135	5	6	280	6	277	3.03e-72	243	55.44
AUM86167.1	KAG9007623.1	47.744	266	119	3	27	281	1	257	4.28e-72	237	58.65
AUM86167.1	GMK58657.1	43.321	277	136	4	4	279	2	258	1.99e-71	242	58.48
AUM86167.1	XP_018994656.1	43.956	273	130	4	17	279	21	280	2.26e-71	241	57.51
AUM86167.1	GFZ43948.1	43.478	276	123	6	14	279	20	272	3.18e-71	239	58.70
AUM86167.1	WVQ99392.1	45.756	271	124	5	19	279	20	277	3.33e-71	242	57.56
AUM86167.1	XP_038920064.1	44.068	295	144	7	6	281	13	305	4.15e-71	241	56.95
AUM86167.1	XP_060456902.1	42.857	280	132	5	1	279	6	258	1.94e-70	239	57.86
AUM86167.1	XP_019007301.1	43.772	281	135	5	9	279	10	277	2.12e-70	238	56.23
AUM86167.1	KAG8884257.1	47.566	267	120	4	27	282	1	258	3.12e-70	235	56.18
AUM86167.1	OCF42898.1	45.221	272	126	5	19	280	20	278	4.01e-70	239	56.62
AUM86167.1	BEJ14676.1	42.500	280	133	5	1	279	6	258	1.25e-69	236	57.14
AUM86167.1	GMK54331.1	41.135	282	149	5	5	280	1	271	1.85e-69	237	58.51
AUM86167.1	KIR67208.1	43.772	281	127	6	12	279	19	281	4.21e-69	238	56.23
AUM86167.1	OXG24631.1	39.503	362	178	10	7	346	9	351	7.76e-69	237	52.76
AUM86167.1	XP_052949572.1	41.017	295	148	6	5	286	6	287	1.40e-68	230	55.59
AUM86167.1	XP_018280093.1	43.893	262	126	4	19	279	17	258	2.96e-68	234	59.54
AUM86167.1	XP_018279493.1	41.636	269	129	5	22	279	1	252	1.50e-67	225	57.25
AUM86167.1	ELU37011.1	38.667	375	179	9	11	359	8	357	2.73e-67	239	52.00
AUM86167.1	XP_043178519.1	44.094	254	132	2	27	279	1	245	3.18e-67	228	58.66
AUM86167.1	XP_047888039.1	41.994	331	125	8	19	317	21	316	3.63e-67	227	52.27
AUM86167.1	KAH9972789.1	47.451	255	97	6	52	300	37	260	6.08e-67	224	60.00
AUM86167.1	KAG8749125.1	48.696	230	94	3	100	329	1	206	1.64e-66	223	62.17
AUM86167.1	XP_028476473.1	38.440	359	167	9	22	338	627	973	1.14e-65	237	50.97
AUM86167.1	KAF8470832.1	41.369	336	164	11	10	340	11	318	6.77e-65	221	51.49
AUM86167.1	KAG8775486.1	54.819	166	75	0	27	192	1	166	2.07e-64	214	70.48
AUM86167.1	XP_062631925.1	40.741	297	138	7	1	279	1	277	7.13e-64	226	53.54
AUM86167.1	RXK34920.1	43.206	287	133	4	4	279	5	272	1.21e-63	219	54.36
AUM86167.1	KAK1924239.1	40.000	285	147	5	5	279	6	276	1.31e-63	216	55.09
AUM86167.1	XP_060453079.1	39.927	273	136	5	19	279	16	272	2.16e-63	221	56.04
AUM86167.1	XP_028476511.1	36.364	363	201	8	4	360	8	346	8.81e-63	219	50.96
AUM86167.1	ODO08084.1	44.167	240	114	3	50	279	3	232	9.25e-63	217	57.92
AUM86167.1	XP_019035688.1	44.167	240	114	3	50	279	3	232	2.83e-62	217	57.08
AUM86167.1	XP_062626010.1	45.455	264	115	6	19	279	18	255	3.46e-62	223	57.58
AUM86167.1	KAG8979806.1	54.082	196	85	5	90	281	2	196	4.04e-62	213	66.33
AUM86167.1	CDZ98792.1	41.638	293	132	9	12	280	19	296	8.78e-62	213	55.97
AUM86167.1	KAJ9114318.1	34.625	387	201	11	8	358	11	381	2.69e-61	214	49.10
AUM86167.1	CDZ98532.1	39.465	299	144	7	5	281	10	293	1.84e-60	221	53.85
AUM86167.1	KAF8455147.1	44.086	279	126	10	5	279	1	253	3.42e-60	207	54.48
AUM86167.1	TXT11790.1	40.000	265	132	5	20	279	1	243	5.26e-60	211	54.34
AUM86167.1	KAF8423366.1	39.319	323	155	11	6	313	7	303	8.57e-60	207	50.77
AUM86167.1	GHJ86888.1	38.926	298	151	9	4	282	2	287	1.76e-59	211	55.03
AUM86167.1	KAG9090867.1	56.287	167	69	1	1	163	1	167	1.98e-59	201	67.66
AUM86167.1	KAG5338821.1	65.734	143	45	2	27	166	1	142	3.57e-59	202	80.42
AUM86167.1	KAG5338821.1	48.485	66	32	2	237	302	123	186	1.17e-06	60.8	59.09
AUM86167.1	XP_028474799.1	42.798	243	119	4	44	279	35	264	4.10e-59	213	57.20
AUM86167.1	TXT04286.1	43.726	263	119	6	20	279	1	237	4.70e-59	213	56.65
AUM86167.1	KAI5452378.1	38.790	281	137	6	18	280	21	284	7.56e-59	209	51.25
AUM86167.1	EKD01731.1	41.216	296	142	9	1	280	1	280	1.42e-58	210	53.72
AUM86167.1	KAJ9096401.1	38.811	286	152	6	8	281	11	285	1.46e-58	209	52.80
AUM86167.1	KAF8519414.1	38.356	292	155	4	4	279	6	288	1.92e-58	204	49.32
AUM86167.1	KAF8591349.1	39.649	285	145	5	12	279	15	289	4.73e-58	203	51.23
AUM86167.1	KIJ36911.1	40.071	282	146	4	12	279	16	288	7.67e-58	206	51.42
AUM86167.1	KAF8591350.1	38.276	290	154	4	6	279	9	289	9.24e-58	202	50.69
AUM86167.1	KAF8524302.1	36.364	297	162	5	1	279	1	288	1.09e-57	202	50.51
AUM86167.1	XP_028476602.1	40.000	285	123	7	19	279	17	277	3.39e-57	204	52.98
AUM86167.1	RPA80138.1	42.336	274	131	8	11	280	4	254	1.97e-56	196	53.65
AUM86167.1	KAG0137833.1	37.013	308	166	8	7	311	5	287	3.25e-55	196	50.65
AUM86167.1	KAF8519415.1	36.770	291	159	4	5	279	7	288	6.08e-55	195	49.83
AUM86167.1	KAI5806802.1	40.989	283	138	10	4	280	5	264	1.14e-54	196	54.06
AUM86167.1	XP_028472728.1	39.519	291	136	9	1	279	1	263	1.82e-54	198	51.20
AUM86167.1	XP_051334511.1	39.416	274	136	8	9	278	7	254	2.97e-54	192	52.55
AUM86167.1	CAF0828144.1	37.847	288	149	7	4	280	7	275	3.21e-54	191	52.43
AUM86167.1	TXT07101.1	43.162	234	112	6	55	279	27	248	8.53e-54	198	56.84
AUM86167.1	KAI5782680.1	36.503	326	162	9	6	318	4	297	8.66e-54	194	50.31
AUM86167.1	XP_051442884.1	37.000	300	144	6	4	286	7	278	9.21e-54	191	49.33
AUM86167.1	KAF8460521.1	41.154	260	127	7	22	279	1	236	1.20e-53	188	53.46
AUM86167.1	KAG0636262.1	37.061	313	169	8	6	315	4	291	1.97e-53	191	48.56
AUM86167.1	XP_007327029.1	37.853	354	181	13	6	339	4	338	2.09e-52	191	48.02
AUM86167.1	GMK55144.1	35.359	362	189	9	6	342	3	344	2.73e-52	191	47.79
AUM86167.1	KAJ9127419.1	35.821	335	172	8	8	337	11	307	5.72e-52	188	48.96
AUM86167.1	KAG8696633.1	46.269	201	84	3	129	329	1	177	6.29e-52	183	60.70
AUM86167.1	KAG2173165.1	36.667	300	155	7	1	286	1	279	1.23e-51	185	49.33
AUM86167.1	XP_021870732.1	41.892	222	118	4	6	220	7	224	2.10e-51	182	57.21
AUM86167.1	OJA15941.1	41.356	295	139	12	6	279	5	286	2.51e-51	189	53.56
AUM86167.1	KIR33729.1	42.793	222	103	5	6	213	6	217	4.81e-51	181	56.76
AUM86167.1	RPB24591.1	40.613	261	128	8	22	279	1	237	7.76e-51	181	53.26
AUM86167.1	KAI5803377.1	39.560	273	137	9	9	279	11	257	1.08e-50	182	53.48
AUM86167.1	KAF8801887.1	38.926	298	148	11	6	282	7	291	1.28e-50	185	51.68
AUM86167.1	PWW74733.1	35.913	323	178	10	7	323	5	304	1.64e-50	183	49.23
AUM86167.1	KAA8892561.1	40.767	287	139	12	17	299	20	279	1.76e-50	183	53.31
AUM86167.1	KAH8552452.1	35.294	306	146	7	5	286	1	278	1.88e-50	183	48.37
AUM86167.1	KAF8429570.1	38.380	284	137	7	12	279	15	276	3.72e-50	181	48.59
AUM86167.1	PRP86693.1	39.338	272	131	8	21	280	106	355	5.10e-50	188	54.04
